ID,Scenario,Time
1871,19,3756
1872,19,3969
1873,19,3990
1874,19,3696
1875,19,4025
1876,19,3888
1877,19,3786
1878,19,3756
1879,19,3606
1880,19,3783
1881,19,4308
1882,19,4309
1883,19,4286
1884,19,4384
1885,19,4371
1886,19,4378
1887,19,4342
1888,19,4404
1889,19,4881
1890,19,4778
1891,19,4103
1892,19,4015
1893,19,4022
1894,19,4127
1895,19,4102
1896,19,4084
1897,19,4923
1898,19,4098
1899,19,4105
1900,19,4089
1901,20,4390
1902,20,4608
1903,20,4612
1904,20,4622
1905,20,4515
1906,20,4862
1907,20,4670
1908,20,4705
1909,20,4578
1910,20,4645
1911,20,4337
1912,20,4231
1913,20,4346
1914,20,4247
1915,20,4180
1916,20,4227
1917,20,4246
1918,20,4341
1919,20,4231
1920,20,4265
1921,20,4938
1922,20,5360
1923,20,6922
1924,20,5735
1925,20,6974
1926,20,5965
1927,20,5758
1928,20,6186
1929,20,4804
1930,20,6503
1931,20,4270
1932,20,4306
1933,20,4315
1934,20,4335
1935,20,4395
1936,20,4654
1937,20,4253
1938,20,4598
1939,20,4448
1940,20,4345
1941,20,4187
1942,20,4403
1943,20,4400
1944,20,4508
1945,20,4965
1946,20,8007
1947,20,6210
1948,20,7386
1949,20,7471
1950,20,4960
1951,20,5379
1952,20,4927
1953,20,5259
1954,20,4954
1955,20,4979
1956,20,5045
1957,20,5155
1958,20,5101
1959,20,5439
1960,20,5230
1961,20,4245
1962,20,3945
1963,20,3796
1964,20,3858
1965,20,3897
1966,20,4049
1967,20,3804
1968,20,3790
1969,20,3870
1970,20,4247
1971,20,3846
1972,20,3750
1973,20,3596
1974,20,3577
1975,20,3380
1976,20,3489
1977,20,3525
1978,20,3626
1979,20,3598
1980,20,3523
1981,20,4711
1982,20,4446
1983,20,4388
1984,20,4441
1985,20,4501
1986,20,4634
1987,20,4444
1988,20,4523
1989,20,4456
1990,20,4465
1991,20,4107
1992,20,4198
1993,20,4081
1994,20,4032
1995,20,4127
1996,20,4144
1997,20,4105
1998,20,4161
1999,20,4013
2000,20,4097
2001,21,4655
2002,21,4667
2003,21,4756
2004,21,5045
2005,21,4662
2006,21,4680
2007,21,4656
2008,21,4773
2009,21,4837
2010,21,4673
2011,21,4414
2012,21,4484
2013,21,4320
2014,21,4317
2015,21,4269
2016,21,4338
2017,21,4371
2018,21,4337
2019,21,4516
2020,21,4558
2021,21,4740
2022,21,5181
2023,21,5525
2024,21,7137
2025,21,8161
2026,21,7544
2027,21,5896
2028,21,4853
2029,21,4919
2030,21,7466
2031,21,5255
2032,21,29105
2033,21,5124
2034,21,7336
2035,21,4907
2036,21,30859
2037,21,4906
2038,21,4995
2039,21,4998
2040,21,4527
2041,21,5039
2042,21,5647
2043,21,5102
2044,21,7363
2045,21,4640
2046,21,4497
2047,21,5327
2048,21,4606
2049,21,4865
2050,21,4816
2051,21,5185
2052,21,5000
2053,21,5101
2054,21,6043
2055,21,6177
2056,21,5607
2057,21,5383
2058,21,5245
2059,21,5053
2060,21,5607
2061,21,3747
2062,21,4215
2063,21,4098
2064,21,3989
2065,21,3748
2066,21,4158
2067,21,3897
2068,21,3907
2069,21,3892
2070,21,4099
2071,21,3627
2072,21,3962
2073,21,4004
2074,21,3687
2075,21,4071
2076,21,4082
2077,21,3825
2078,21,3741
2079,21,3661
2080,21,3702
2081,21,4723
2082,21,4905
2083,21,4761
2084,21,4593
2085,21,4666
2086,21,4725
2087,21,4694
2088,21,4646
2089,21,4680
2090,21,4652
2091,21,4352
2092,21,4216
2093,21,5162
2094,21,4486
2095,21,4575
2096,21,5161
2097,21,4543
2098,21,4535
2099,21,4597
2100,21,4599
2101,22,4524
2102,22,4502
2103,22,4707
2104,22,4561
2105,22,4509
2106,22,4523
2107,22,4526
2108,22,4499
2109,22,4532
2110,22,5403
2111,22,4248
2112,22,4154
2113,22,4181
2114,22,4204
2115,22,4164
2116,22,4247
2117,22,4524
2118,22,4144
2119,22,4200
2120,22,4141
2121,22,6599
2122,22,4706
2123,22,5079
2124,22,5923
2125,22,4823
2126,22,4581
2127,22,6044
2128,22,6110
2129,22,4479
2130,22,4846
2131,22,4314
2132,22,4273
2133,22,4493
2134,22,4280
2135,22,4261
2136,22,4127
2137,22,4324
2138,22,4256
2139,22,4291
2140,22,4342
2141,22,4492
2142,22,4399
2143,22,4833
2144,22,4965
2145,22,4542
2146,22,4506
2147,22,4512
2148,22,4496
2149,22,4558
2150,22,4366
2151,22,4748
2152,22,5006
2153,22,4808
2154,22,4842
2155,22,5108
2156,22,5188
2157,22,5232
2158,22,5896
2159,22,5477
2160,22,5100
2161,22,3730
2162,22,3702
2163,22,3621
2164,22,4067
2165,22,3602
2166,22,3641
2167,22,3729
2168,22,3865
2169,22,3743
2170,22,4070
2171,22,3989
2172,22,3923
2173,22,3933
2174,22,3670
2175,22,3505
2176,22,3478
2177,22,3839
2178,22,3980
2179,22,3635
2180,22,3488
2181,22,4421
2182,22,4402
2183,22,4425
2184,22,4342
2185,22,4395
2186,22,4444
2187,22,4372
2188,22,4387
2189,22,4362
2190,22,4330
2191,22,4208
2192,22,4208
2193,22,4267
2194,22,4200
2195,22,4234
2196,22,4133
2197,22,4175
2198,22,4153
2199,22,4179
2200,22,4226
2201,23,4962
2202,23,4778
2203,23,4690
2204,23,4566
2205,23,4616
2206,23,4605
2207,23,4501
2208,23,4525
2209,23,4627
2210,23,4713
2211,23,4216
2212,23,4336
2213,23,4347
2214,23,4144
2215,23,4299
2216,23,4305
2217,23,4355
2218,23,4243
2219,23,4167
2220,23,4211
2221,23,5452
2222,23,6576
2223,23,5596
2224,23,6826
2225,23,5752
2226,23,9214
2227,23,5227
2228,23,4722
2229,23,5934
2230,23,5798
2231,23,4656
2232,23,4441
2233,23,4475
2234,23,4715
2235,23,4468
2236,23,4454
2237,23,4573
2238,23,4310
2239,23,4316
2240,23,4514
2241,23,4730
2242,23,4471
2243,23,4445
2244,23,4603
2245,23,4428
2246,23,4390
2247,23,4675
2248,23,4717
2249,23,4522
2250,23,4458
2251,23,5319
2252,23,4961
2253,23,4943
2254,23,5262
2255,23,5096
2256,23,4980
2257,23,5372
2258,23,5576
2259,23,5708
2260,23,4892
2261,23,3920
2262,23,4076
2263,23,3982
2264,23,4143
2265,23,3839
2266,23,3801
2267,23,3927
2268,23,3773
2269,23,3693
2270,23,4411
2271,23,3621
2272,23,3784
2273,23,3550
2274,23,3501
2275,23,3593
2276,23,3519
2277,23,3591
2278,23,3435
2279,23,3685
2280,23,3727
2281,23,4456
2282,23,4563
2283,23,4501
2284,23,4424
2285,23,4533
2286,23,4893
2287,23,4583
2288,23,4798
2289,23,4726
2290,23,4519
2291,23,4164
2292,23,4280
2293,23,4236
2294,23,4252
2295,23,4193
2296,23,4271
2297,23,4323
2298,23,4313
2299,23,4153
2300,23,4279
2301,24,4619
2302,24,4687
2303,24,4636
2304,24,4632
2305,24,4734
2306,24,4663
2307,24,4969
2308,24,4814
2309,24,4654
2310,24,4672
2311,24,4303
2312,24,4229
2313,24,4507
2314,24,4263
2315,24,4199
2316,24,4515
2317,24,4368
2318,24,4378
2319,24,4557
2320,24,4328
2321,24,5357
2322,24,6082
2323,24,7048
2324,24,5262
2325,24,7257
2326,24,8321
2327,24,7456
2328,24,6562
2329,24,6933
2330,24,4649
2331,24,5899
2332,24,5455
2333,24,5573
2334,24,5142
2335,24,5851
2336,24,5556
2337,24,5326
2338,24,6332
2339,24,5668
2340,24,7165
2341,24,4727
2342,24,4766
2343,24,4833
2344,24,4730
2345,24,4703
2346,24,4978
2347,24,4800
2348,24,4998
2349,24,4849
2350,24,4641
2351,24,5007
2352,24,5027
2353,24,5743
2354,24,5222
2355,24,5366
2356,24,6034
2357,24,5254
2358,24,6517
2359,24,5365
2360,24,5081
2361,24,3959
2362,24,4098
2363,24,4001
2364,24,4005
2365,24,3843
2366,24,4135
2367,24,4039
2368,24,3894
2369,24,4208
2370,24,4779
2371,24,3935
2372,24,4000
2373,24,4122
2374,24,3830
2375,24,3854
2376,24,3704
2377,24,4296
2378,24,4447
2379,24,3929
2380,24,4688
2381,24,4693
2382,24,5942
2383,24,4870
2384,24,4871
2385,24,4659
2386,24,4852
2387,24,4733
2388,24,4704
2389,24,4600
2390,24,4650
2391,24,4287
2392,24,4647
2393,24,4385
2394,24,4464
2395,24,4357
2396,24,4346
2397,24,4349
2398,24,4314
2399,24,4305
2400,24,4242
2401,25,4536
2402,25,4434
2403,25,4456
2404,25,4462
2405,25,4546
2406,25,4498
2407,25,4629
2408,25,4596
2409,25,4690
2410,25,4539
2411,25,4146
2412,25,4184
2413,25,4110
2414,25,4131
2415,25,4366
2416,25,4080
2417,25,4168
2418,25,4072
2419,25,4193
2420,25,4082
2421,25,4493
2422,25,5610
2423,25,4755
2424,25,5486
2425,25,5038
2426,25,5481
2427,25,4681
2428,25,4747
2429,25,5683
2430,25,5654
2431,25,5162
2432,25,4718
2433,25,4835
2434,25,5411
2435,25,5189
2436,25,5323
2437,25,4892
2438,25,4415
2439,25,4475
2440,25,4957
2441,25,4459
2442,25,4390
2443,25,4336
2444,25,4251
2445,25,5123
2446,25,4741
2447,25,4446
2448,25,4781
2449,25,4748
2450,25,5210
2451,25,5071
2452,25,4891
2453,25,4953
2454,25,5585
2455,25,5368
2456,25,5440
2457,25,4950
2458,25,5037
2459,25,5297
2460,25,6112
2461,25,3828
2462,25,3821
2463,25,4142
2464,25,3802
2465,25,3992
2466,25,3821
2467,25,3781
2468,25,3839
2469,25,4074
2470,25,3784
2471,25,4010
2472,25,3871
2473,25,3891
2474,25,3869
2475,25,3735
2476,25,3772
2477,25,4455
2478,25,4169
2479,25,3827
2480,25,4049
2481,25,4322
2482,25,4369
2483,25,4453
2484,25,4310
2485,25,4365
2486,25,4420
2487,25,4398
2488,25,4398
2489,25,4477
2490,25,4321
2491,25,4160
2492,25,4112
2493,25,4146
2494,25,4087
2495,25,4169
2496,25,4307
2497,25,4202
2498,25,4169
2499,25,4224
2500,25,4756
2501,26,4574
2502,26,4488
2503,26,4534
2504,26,4540
2505,26,4664
2506,26,4509
2507,26,4437
2508,26,4577
2509,26,4564
2510,26,4587
2511,26,4217
2512,26,4404
2513,26,4245
2514,26,4843
2515,26,4585
2516,26,4365
2517,26,4399
2518,26,4242
2519,26,4434
2520,26,4193
2521,26,4500
2522,26,4879
2523,26,6829
2524,26,6822
2525,26,7538
2526,26,5737
2527,26,5150
2528,26,8428
2529,26,6099
2530,26,7730
2531,26,5804
2532,26,5079
2533,26,4979
2534,26,5689
2535,26,4748
2536,26,4583
2537,26,5198
2538,26,6077
2539,26,4503
2540,26,5361
2541,26,4527
2542,26,4911
2543,26,4446
2544,26,4736
2545,26,4943
2546,26,4495
2547,26,4790
2548,26,5621
2549,26,6430
2550,26,6409
2551,26,5329
2552,26,5053
2553,26,4993
2554,26,4891
2555,26,4878
2556,26,4905
2557,26,5421
2558,26,5822
2559,26,5035
2560,26,5129
2561,26,3961
2562,26,3989
2563,26,3951
2564,26,4035
2565,26,3895
2566,26,3665
2567,26,3894
2568,26,3698
2569,26,3786
2570,26,4164
2571,26,3996
2572,26,3982
2573,26,3932
2574,26,3908
2575,26,3855
2576,26,3844
2577,26,3810
2578,26,3905
2579,26,4131
2580,26,3668
2581,26,4506
2582,26,4423
2583,26,4670
2584,26,4717
2585,26,4806
2586,26,4960
2587,26,4562
2588,26,4631
2589,26,4590
2590,26,4506
2591,26,4350
2592,26,4408
2593,26,4338
2594,26,4348
2595,26,4234
2596,26,4238
2597,26,4190
2598,26,4505
2599,26,4790
2600,26,4743
2601,27,4654
2602,27,4735
2603,27,4697
2604,27,4822
2605,27,4708
2606,27,4702
2607,27,4617
2608,27,4639
2609,27,4661
2610,27,4713
2611,27,4332
2612,27,4322
2613,27,4170
2614,27,4198
2615,27,4646
2616,27,4548
2617,27,4417
2618,27,4349
2619,27,4363
2620,27,4298
2621,27,9442
2622,27,6965
2623,27,6286
2624,27,4747
2625,27,5716
2626,27,6055
2627,27,7007
2628,27,4820
2629,27,6216
2630,27,8822
2631,27,5486
2632,27,229857
2633,27,5112
2634,27,5348
2635,27,6539
2636,27,5396
2637,27,93277
2638,27,6426
2639,27,6065
2640,27,10016
2641,27,6340
2642,27,4946
2643,27,6249
2644,27,5777
2645,27,5991
2646,27,8339
2647,27,7098
2648,27,5352
2649,27,4681
2650,27,6853
2651,27,5420
2652,27,5900
2653,27,10202657
2654,27,198876
2655,27,8635
2656,27,6687
2657,27,5749
2658,27,5669
2659,27,6114
2660,27,1953563
2661,27,3976
2662,27,3919
2663,27,4060
2664,27,4128
2665,27,3974
2666,27,3895
2667,27,3874
2668,27,3972
2669,27,4234
2670,27,3838
2671,27,4428
2672,27,4005
2673,27,3992
2674,27,4069
2675,27,3919
2676,27,4164
2677,27,3900
2678,27,4436
2679,27,4315
2680,27,3890
2681,27,4656
2682,27,4666
2683,27,4714
2684,27,4671
2685,27,4570
2686,27,4586
2687,27,4800
2688,27,4621
2689,27,4636
2690,27,4628
2691,27,4746
2692,27,4668
2693,27,4636
2694,27,4612
2695,27,4724
2696,27,4528
2697,27,4638
2698,27,4606
2699,27,4753
2700,27,4717
2701,28,4482
2702,28,4585
2703,28,4423
2704,28,4513
2705,28,4616
2706,28,4611
2707,28,4424
2708,28,4460
2709,28,4419
2710,28,4467
2711,28,4165
2712,28,4121
2713,28,4046
2714,28,4276
2715,28,4212
2716,28,4093
2717,28,4113
2718,28,4079
2719,28,4114
2720,28,4080
2721,28,6631
2722,28,6463
2723,28,4943
2724,28,8956
2725,28,6965
2726,28,7601
2727,28,7811
2728,28,7437
2729,28,5070
2730,28,6216
2731,28,5325
2732,28,4698
2733,28,5026
2734,28,4783
2735,28,5235
2736,28,4885
2737,28,4742
2738,28,4613
2739,28,4170
2740,28,4459
2741,28,7180
2742,28,4473
2743,28,4343
2744,28,4730
2745,28,5104
2746,28,4737
2747,28,5891
2748,28,4781
2749,28,6153
2750,28,5980
2751,28,5543
2752,28,5767
2753,28,5854
2754,28,5157
2755,28,5168
2756,28,5207
2757,28,6047
2758,28,5637
2759,28,5532
2760,28,5496
2761,28,3787
2762,28,3695
2763,28,3909
2764,28,3772
2765,28,3926
2766,28,3795
2767,28,3745
2768,28,3797
2769,28,4121
2770,28,3810
2771,28,3893
2772,28,3817
2773,28,4281
2774,28,3601
2775,28,3515
2776,28,3491
2777,28,3496
2778,28,3538
2779,28,4067
2780,28,4223
2781,28,4400
2782,28,4327
2783,28,4363
2784,28,4382
2785,28,4333
2786,28,4401
2787,28,4353
2788,28,4326
2789,28,4394
2790,28,4612
2791,28,4405
2792,28,4448
2793,28,4455
2794,28,4429
2795,28,5058
2796,28,4680
2797,28,4395
2798,28,4239
2799,28,4321
2800,28,4340
2801,29,4669
2802,29,4447
2803,29,4487
2804,29,4535
2805,29,4550
2806,29,4474
2807,29,4535
2808,29,5343
2809,29,4932
2810,29,4814
2811,29,4028
2812,29,4283
2813,29,4174
2814,29,4229
2815,29,4198
2816,29,4155
2817,29,4067
2818,29,4077
2819,29,4079
2820,29,4185
2821,29,4976
2822,29,6393
2823,29,6051
2824,29,4722
2825,29,4757
2826,29,4388
2827,29,4529
2828,29,5093
2829,29,5159
2830,29,5341
2831,29,4526
2832,29,4302
2833,29,4471
2834,29,4596
2835,29,4807
2836,29,4985
2837,29,4299
2838,29,6916
2839,29,5254
2840,29,7753
2841,29,6197
2842,29,5322
2843,29,5315
2844,29,4617
2845,29,5046
2846,29,4986
2847,29,5293
2848,29,4915
2849,29,4984
2850,29,5779
2851,29,5130
2852,29,5397
2853,29,5349
2854,29,5551
2855,29,5806
2856,29,5786
2857,29,5652
2858,29,5901
2859,29,6240
2860,29,5385
2861,29,3856
2862,29,3730
2863,29,3722
2864,29,3923
2865,29,3935
2866,29,3674
2867,29,3891
2868,29,3625
2869,29,3811
2870,29,3527
2871,29,4032
2872,29,3844
2873,29,3777
2874,29,3777
2875,29,3697
2876,29,3828
2877,29,3733
2878,29,3897
2879,29,3859
2880,29,3835
2881,29,4563
2882,29,4495
2883,29,4440
2884,29,4321
2885,29,4340
2886,29,4392
2887,29,4352
2888,29,4141
2889,29,4272
2890,29,4330
2891,29,4472
2892,29,4298
2893,29,4316
2894,29,4365
2895,29,4660
2896,29,4616
2897,29,4508
2898,29,4418
2899,29,4224
2900,29,4473
2901,30,5348
2902,30,5324
2903,30,5265
2904,30,5205
2905,30,5161
2906,30,5172
2907,30,5136
2908,30,5335
2909,30,5319
2910,30,5428
2911,30,4867
2912,30,4516
2913,30,4585
2914,30,4502
2915,30,4490
2916,30,4466
2917,30,4496
2918,30,4523
2919,30,4608
2920,30,4461
2921,30,4900
2922,30,6252
2923,30,5691
2924,30,4769
2925,30,5101
2926,30,5743
2927,30,5594
2928,30,7137
2929,30,7593
2930,30,7210
2931,30,7574
2932,30,6018
2933,30,7173
2934,30,5074
2935,30,5427
2936,30,5010
2937,30,4834
2938,30,4761
2939,30,5376
2940,30,6660
2941,30,6482
2942,30,8131
2943,30,5161
2944,30,5379
2945,30,4701
2946,30,4863
2947,30,5690
2948,30,5359
2949,30,7520
2950,30,8025
2951,30,5584
2952,30,7300
2953,30,6894
2954,30,6245
2955,30,5809
2956,30,5939
2957,30,9401
2958,30,7076
2959,30,8184
2960,30,6466
2961,30,3953
2962,30,3789
2963,30,3874
2964,30,3971
2965,30,3724
2966,30,4042
2967,30,3962
2968,30,4239
2969,30,3833
2970,30,3855
2971,30,4111
2972,30,3939
2973,30,3947
2974,30,3914
2975,30,3730
2976,30,3653
2977,30,4188
2978,30,4030
2979,30,3963
2980,30,3972
2981,30,4734
2982,30,4708
2983,30,4692
2984,30,4782
2985,30,4712
2986,30,4733
2987,30,4727
2988,30,4753
2989,30,4673
2990,30,4695
2991,30,4552
2992,30,4576
2993,30,4614
2994,30,4599
2995,30,4613
2996,30,4638
2997,30,4565
2998,30,4576
2999,30,4721
3000,30,4599
3001,31,4571
3002,31,4443
3003,31,4438
3004,31,4468
3005,31,4433
3006,31,4405
3007,31,4650
3008,31,4430
3009,31,4448
3010,31,4439
3011,31,4165
3012,31,4103
3013,31,4124
3014,31,4135
3015,31,4167
3016,31,6187
3017,31,6093
3018,31,7765
3019,31,4526
3020,31,4664
3021,31,6428
3022,31,6868
3023,31,6600
3024,31,5230
3025,31,6768
3026,31,6562
3027,31,6076
3028,31,6820
3029,31,5472
3030,31,4418
3031,31,6508
3032,31,4991
3033,31,4416
3034,31,6366
3035,31,4526
3036,31,4395
3037,31,6785
3038,31,5673
3039,31,5010
3040,31,5612
3041,31,8562
3042,31,7209
3043,31,7633
3044,31,4706
3045,31,4609
3046,31,4788
3047,31,4485
3048,31,5005
3049,31,4494
3050,31,6807
3051,31,5343
3052,31,7255
3053,31,7660
3054,31,5461
3055,31,8763
3056,31,5892
3057,31,5516
3058,31,5210
3059,31,7549
3060,31,5224
3061,31,3760
3062,31,3910
3063,31,3710
3064,31,3685
3065,31,3729
3066,31,3697
3067,31,3886
3068,31,4078
3069,31,3834
3070,31,3813
3071,31,3879
3072,31,3766
3073,31,3536
3074,31,3544
3075,31,3762
3076,31,3722
3077,31,3634
3078,31,4206
3079,31,4077
3080,31,3877
3081,31,4382
3082,31,4363
3083,31,4395
3084,31,4350
3085,31,4361
3086,31,4442
3087,31,4466
3088,31,4385
3089,31,4344
3090,31,4352
3091,31,4299
3092,31,4381
3093,31,4323
3094,31,4322
3095,31,4478
3096,31,4289
3097,31,4308
3098,31,4311
3099,31,4343
3100,31,4458
3101,32,4478
3102,32,4467
3103,32,4508
3104,32,4468
3105,32,4624
3106,32,4441
3107,32,4490
3108,32,4473
3109,32,4474
3110,32,4502
3111,32,4390
3112,32,5135
3113,32,5704
3114,32,6559
3115,32,5136
3116,32,5749
3117,32,5345
3118,32,5446
3119,32,5588
3120,32,6049
3121,32,4482
3122,32,4906
3123,32,5017
3124,32,5562
3125,32,4981
3126,32,7204
3127,32,6848
3128,32,5185
3129,32,5069
3130,32,4757
3131,32,5557
3132,32,6948
3133,32,4581
3134,32,4639
3135,32,4369
3136,32,5188
3137,32,5902
3138,32,5466
3139,32,4391
3140,32,4626
3141,32,6078
3142,32,4880
3143,32,7052
3144,32,8352
3145,32,7299
3146,32,8148
3147,32,5078
3148,32,4590
3149,32,4445
3150,32,5082
3151,32,5436
3152,32,5435
3153,32,5307
3154,32,5306
3155,32,5371
3156,32,5452
3157,32,5459
3158,32,5590
3159,32,5465
3160,32,5477
3161,32,3767
3162,32,3802
3163,32,3884
3164,32,3933
3165,32,3929
3166,32,3742
3167,32,3776
3168,32,4768
3169,32,3751
3170,32,4144
3171,32,4673
3172,32,3655
3173,32,3586
3174,32,3532
3175,32,3562
3176,32,3507
3177,32,3465
3178,32,3597
3179,32,3681
3180,32,3476
3181,32,4291
3182,32,4330
3183,32,4352
3184,32,4306
3185,32,4310
3186,32,4305
3187,32,4345
3188,32,4343
3189,32,4363
3190,32,4439
3191,32,4292
3192,32,4444
3193,32,4583
3194,32,4479
3195,32,4391
3196,32,4419
3197,32,4296
3198,32,4410
3199,32,4328
3200,32,4294
3201,33,5153
3202,33,5191
3203,33,5191
3204,33,5344
3205,33,5326
3206,33,5394
3207,33,5264
3208,33,5177
3209,33,5152
3210,33,5152
3211,33,6386
3212,33,4887
3213,33,4667
3214,33,4586
3215,33,4806
3216,33,4640
3217,33,4624
3218,33,4639
3219,33,4638
3220,33,4598
3221,33,5460
3222,33,10073
3223,33,10150
3224,33,9869
3225,33,10000
3226,33,10537
3227,33,9483
3228,33,5185
3229,33,4835
3230,33,4677
3231,33,4464
3232,33,5266
3233,33,4643
3234,33,6760
3235,33,4711
3236,33,4727
3237,33,7347
3238,33,5568
3239,33,4542
3240,33,5622
3241,33,5007
3242,33,5049
3243,33,5505
3244,33,5326
3245,33,4937
3246,33,4915
3247,33,5058
3248,33,5053
3249,33,4899
3250,33,4932
3251,33,5838
3252,33,5517
3253,33,5401
3254,33,5391
3255,33,5354
3256,33,5569
3257,33,5874
3258,33,6822
3259,33,6073
3260,33,5961
3261,33,4021
3262,33,4086
3263,33,3994
3264,33,3935
3265,33,4035
3266,33,3895
3267,33,3859
3268,33,4139
3269,33,3855
3270,33,3912
3271,33,3989
3272,33,3954
3273,33,3995
3274,33,3989
3275,33,4348
3276,33,4521
3277,33,4043
3278,33,4014
3279,33,3990
3280,33,3859
3281,33,4704
3282,33,4726
3283,33,5625
3284,33,4890
3285,33,4807
3286,33,4818
3287,33,4694
3288,33,4708
3289,33,4749
3290,33,4707
3291,33,4575
3292,33,4752
3293,33,4603
3294,33,4740
3295,33,4736
3296,33,4684
3297,33,4647
3298,33,4780
3299,33,4614
3300,33,4598
3301,34,4455
3302,34,4605
3303,34,4422
3304,34,4500
3305,34,4450
3306,34,4438
3307,34,4431
3308,34,4458
3309,34,4448
3310,34,4443
3311,34,4275
3312,34,4252
3313,34,4399
3314,34,4275
3315,34,4213
3316,34,4257
3317,34,4204
3318,34,4270
3319,34,4256
3320,34,4333
3321,34,5871
3322,34,5245
3323,34,5771
3324,34,8924
3325,34,4968
3326,34,7483
3327,34,6442
3328,34,7685
3329,34,4782
3330,34,5523
3331,34,6699
3332,34,7141
3333,34,4283
3334,34,4568
3335,34,4412
3336,34,4297
3337,34,4686
3338,34,4665
3339,34,4458
3340,34,4183
3341,34,4372
3342,34,4664
3343,34,4592
3344,34,4840
3345,34,4493
3346,34,4630
3347,34,4772
3348,34,4615
3349,34,4324
3350,34,4300
3351,34,5690
3352,34,5263
3353,34,5296
3354,34,5163
3355,34,5527
3356,34,5289
3357,34,5243
3358,34,5204
3359,34,5141
3360,34,5103
3361,34,3746
3362,34,3989
3363,34,3828
3364,34,3738
3365,34,3879
3366,34,3798
3367,34,3764
3368,34,3759
3369,34,3469
3370,34,3851
3371,34,3897
3372,34,3888
3373,34,3809
3374,34,3958
3375,34,3766
3376,34,3810
3377,34,3798
3378,34,3714
3379,34,3925
3380,34,3922
3381,34,4317
3382,34,4392
3383,34,4563
3384,34,4511
3385,34,4359
3386,34,4873
3387,34,4335
3388,34,4342
3389,34,4343
3390,34,4329
3391,34,4383
3392,34,4368
3393,34,4335
3394,34,4269
3395,34,4549
3396,34,4372
3397,34,4306
3398,34,4333
3399,34,4467
3400,34,4421
3401,35,4668
3402,35,4494
3403,35,4478
3404,35,4454
3405,35,4480
3406,35,4452
3407,35,4516
3408,35,4508
3409,35,4484
3410,35,4677
3411,35,4305
3412,35,4176
3413,35,4395
3414,35,4469
3415,35,4250
3416,35,4252
3417,35,4311
3418,35,4272
3419,35,4230
3420,35,4239
3421,35,5991
3422,35,8560
3423,35,4703
3424,35,5042
3425,35,5799
3426,35,6689
3427,35,4633
3428,35,5543
3429,35,6819
3430,35,7406
3431,35,4236
3432,35,4718
3433,35,4879
3434,35,4491
3435,35,4520
3436,35,4289
3437,35,4137
3438,35,4119
3439,35,4879
3440,35,5268
3441,35,4409
3442,35,4388
3443,35,4373
3444,35,4730
3445,35,4520
3446,35,4614
3447,35,4688
3448,35,4495
3449,35,4484
3450,35,4314
3451,35,5381
3452,35,5397
3453,35,5465
3454,35,5600
3455,35,5242
3456,35,5219
3457,35,5295
3458,35,5661
3459,35,5349
3460,35,5536
3461,35,3769
3462,35,3903
3463,35,3791
3464,35,3759
3465,35,3874
3466,35,3927
3467,35,3850
3468,35,3680
3469,35,3723
3470,35,3866
3471,35,4270
3472,35,3942
3473,35,3830
3474,35,3921
3475,35,3704
3476,35,3609
3477,35,3623
3478,35,3601
3479,35,3811
3480,35,3607
3481,35,4330
3482,35,4300
3483,35,4392
3484,35,4370
3485,35,4317
3486,35,4298
3487,35,4362
3488,35,4261
3489,35,4302
3490,35,4355
3491,35,4345
3492,35,4507
3493,35,4479
3494,35,4910
3495,35,4408
3496,35,4483
3497,35,4402
3498,35,4309
3499,35,4573
3500,35,4597
3501,36,5387
3502,36,5412
3503,36,5188
3504,36,5192
3505,36,5208
3506,36,5872
3507,36,5330
3508,36,5434
3509,36,5184
3510,36,5143
3511,36,5146
3512,36,5237
3513,36,4861
3514,36,5009
3515,36,4780
3516,36,4605
3517,36,4708
3518,36,4734
3519,36,4645
3520,36,6596
3521,36,5935
3522,36,7456
3523,36,7114
3524,36,6281
3525,36,5814
3526,36,5433
3527,36,5057
3528,36,5563
3529,36,5501
3530,36,4850
3531,36,4399
3532,36,4402
3533,36,4506
3534,36,4563
3535,36,4428
3536,36,4467
3537,36,4470
3538,36,4429
3539,36,4584
3540,36,4432
3541,36,4665
3542,36,5015
3543,36,5045
3544,36,4949
3545,36,5155
3546,36,4780
3547,36,4847
3548,36,4901
3549,36,5594
3550,36,4958
3551,36,6005
3552,36,5880
3553,36,5884
3554,36,5828
3555,36,5956
3556,36,5814
3557,36,5782
3558,36,5769
3559,36,5818
3560,36,5551
3561,36,3776
3562,36,4017
3563,36,4041
3564,36,3834
3565,36,4103
3566,36,4044
3567,36,4217
3568,36,4089
3569,36,3849
3570,36,3952
3571,36,3896
3572,36,4399
3573,36,4140
3574,36,4257
3575,36,3732
3576,36,3817
3577,36,3930
3578,36,4016
3579,36,4048
3580,36,4063
3581,36,4678
3582,36,4710
3583,36,4722
3584,36,4709
3585,36,4761
3586,36,4724
3587,36,5618
3588,36,4647
3589,36,4839
3590,36,4945
3591,36,4690
3592,36,4600
3593,36,4614
3594,36,4659
3595,36,4616
3596,36,4695
3597,36,4598
3598,36,4585
3599,36,4596
3600,36,4549
3601,37,4837
3602,37,4872
3603,37,4974
3604,37,4996
3605,37,4816
3606,37,4911
3607,37,4884
3608,37,4775
3609,37,4829
3610,37,5000
3611,37,4494
3612,37,4607
3613,37,4763
